id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no, inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date, inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound, price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,min_stay,outbound_flight_duration,inbound_flight_duration
1299260776185,2019-06-20,01:29,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-18,19:30,2019-07-18,22:35,2019-07-25,17:25,2019-07-25,18:45,"GLG2CLS2","OLG2CLS2","G","O",162.00,178.70,16.70,"EUR","Luxair",75.99,86.00,0,"E","","","9","9",7,125,140
1299260776854,2019-06-20,01:29,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-18,17:25,2019-07-18,18:45,2019-07-25,19:30,2019-07-25,22:35,"OLG1CLS2","ALG1CLS2","O","A",137.00,153.70,16.70,"EUR","Luxair",86.00,51.00,0,"E","","","9","4",7,140,125
1299246303940,2019-06-20,01:23,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-03,17:25,2019-10-03,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1299246319147,2019-06-20,01:24,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-04,19:30,2019-10-04,22:15,,,,,"NLG2CLS1","","N","",110.00,122.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299254682942,2019-06-20,01:24,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-08,17:25,2019-10-08,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1299251442556,2019-06-20,01:26,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-03-26,19:35,2020-03-26,22:20,2020-04-02,17:45,2020-04-02,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299251446176,2019-06-20,01:26,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-03-26,17:50,2020-03-26,18:50,2020-04-02,19:30,2020-04-02,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299252494608,2019-06-20,01:26,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-09,19:30,2019-07-09,22:40,2019-07-11,17:25,2019-07-11,18:45,"GLG2CLS2","OLG2CLS2","G","O",162.00,178.70,16.70,"EUR","Luxair",75.99,86.00,0,"E","","","9","3",2,130,140
1299253348933,2019-06-20,01:26,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-09,17:25,2019-07-09,18:45,2019-07-11,19:30,2019-07-11,22:35,"OLG1CLS2","BLG1CLS2","O","B",262.00,278.70,16.70,"EUR","Luxair",86.00,175.99,0,"E","","","5","1",2,140,125
1299252594780,2019-06-20,01:28,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-14,19:45,2019-07-14,22:30,2019-07-16,17:25,2019-07-16,18:45,"XLG2CLS2","LLG2CLS2","X","L",257.00,273.70,16.70,"EUR","Luxair",121.00,135.99,0,"E","","","9","1",2,105,140
1299252594967,2019-06-20,01:28,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-14,18:00,2019-07-14,19:00,2019-07-16,19:30,2019-07-16,22:40,"SLG1CLS2","ALG1CLS2","S","A",202.00,218.70,16.70,"EUR","Luxair",151.00,51.00,0,"E","","","9","9",2,120,130
1299257379643,2019-06-20,01:29,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-01,19:30,2020-04-01,22:15,2020-04-08,17:45,2020-04-08,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299257379801,2019-06-20,01:29,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-01,17:45,2020-04-01,18:45,2020-04-08,19:30,2020-04-08,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299246744305,2019-06-20,01:24,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-08,19:30,2019-10-08,22:40,,,,,"ALG2CLS1","","A","",90.00,102.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1299254865830,2019-06-20,01:25,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-13,19:45,2019-10-13,22:55,,,,,"XLG2CLS1","","X","",220.00,232.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1299252212328,2019-06-20,01:25,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-03-24,19:35,2020-03-24,22:20,2020-03-31,17:45,2020-03-31,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299252211009,2019-06-20,01:25,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-03-24,17:50,2020-03-24,18:50,2020-03-31,19:30,2020-03-31,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299254696987,2019-06-20,01:25,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-13,17:40,2019-10-13,19:00,,,,,"XLG1CLS1","","X","",220.00,223.79,3.79,"EUR","Luxair",,,1,"E","","","1","",0,140,
1299253343756,2019-06-20,01:26,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-08,19:30,2019-07-08,22:15,2019-07-15,17:45,2019-07-15,18:45,"GLG2CLS2","XLG2CLS2","G","X",197.00,213.70,16.70,"EUR","Luxair",75.99,121.00,0,"E","","","9","9",7,105,120
1299254720110,2019-06-20,01:26,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-18,19:30,2019-10-18,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299252488749,2019-06-20,01:26,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-08,17:45,2019-07-08,18:45,2019-07-15,19:30,2019-07-15,22:15,"GLG1CLS2","GLG1CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","9","9",7,120,105
1299254878562,2019-06-20,01:26,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-18,17:45,2019-10-18,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299253387048,2019-06-20,01:27,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-11,19:30,2019-07-11,22:35,2019-07-18,17:25,2019-07-18,18:45,"BLG2CLS2","OLG2CLS2","B","O",262.00,278.70,16.70,"EUR","Luxair",175.99,86.00,0,"E","","","1","9",7,125,140
1299253386250,2019-06-20,01:27,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-11,17:25,2019-07-11,18:45,2019-07-18,19:30,2019-07-18,22:35,"OLG1CLS2","ALG1CLS2","O","A",137.00,153.70,16.70,"EUR","Luxair",86.00,51.00,0,"E","","","3","3",7,140,125
1299257312671,2019-06-20,01:28,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-03-29,19:45,2020-03-29,22:30,2020-04-05,18:00,2020-04-05,19:00,"GLG2CLS2","OLG2CLS2","G","O",162.00,177.04,15.04,"EUR","Luxair",75.99,86.00,0,"E","","","9","9",7,105,120
1299256917363,2019-06-20,01:28,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-03-29,18:00,2020-03-29,19:00,2020-04-05,19:45,2020-04-05,22:30,"WSPECIAL","GLG1CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,120,105
1299257604069,2019-06-20,01:29,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-03-31,17:45,2020-03-31,18:45,2020-04-02,19:30,2020-04-02,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1299260642337,2019-06-20,01:29,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-16,19:30,2019-07-16,22:40,2019-07-18,17:25,2019-07-18,18:45,"GLG2CLS2","OLG2CLS2","G","O",162.00,178.70,16.70,"EUR","Luxair",75.99,86.00,0,"E","","","9","9",2,130,140
1299260701592,2019-06-20,01:29,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-16,17:25,2019-07-16,18:45,2019-07-18,19:30,2019-07-18,22:35,"LLG1CLS2","ALG1CLS2","L","A",187.00,203.70,16.70,"EUR","Luxair",135.99,51.00,0,"E","","","1","3",2,140,125
1299257630277,2019-06-20,01:30,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-03,19:30,2020-04-03,22:15,2020-04-05,18:00,2020-04-05,19:00,"WSPECIAL","OLG2CLS2","W","O",117.00,132.04,15.04,"EUR","Luxair",31.00,86.00,0,"E","","","9","9",2,105,120
1299257388478,2019-06-20,01:30,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-03,17:45,2020-04-03,18:45,2020-04-05,19:45,2020-04-05,22:30,"HLG1CLS2","GLG1CLS2","H","G",177.00,192.04,15.04,"EUR","Luxair",100.99,75.99,0,"E","","","9","9",2,120,105
1299246726202,2019-06-20,01:24,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-07,19:30,2019-10-07,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299245727598,2019-06-20,01:24,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-07,17:45,2019-10-07,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299252170729,2019-06-20,01:24,"IE","DUB","LUX","0","","","LG","LG4888","LG4883",2020-03-22,19:45,2020-03-22,22:30,2020-03-29,18:00,2020-03-29,19:00,"GLG2CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,105,120
1299252169014,2019-06-20,01:24,"LU","LUX","DUB","0","","","LG","LG4887","LG4884",2020-03-22,18:00,2020-03-22,19:00,2020-03-29,19:45,2020-03-29,22:30,"ALG1CLS2","GLG1CLS2","A","G",127.00,142.04,15.04,"EUR","Luxair",51.00,75.99,0,"E","","","9","9",7,120,105
1299252453791,2019-06-20,01:25,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-05,19:30,2019-07-05,22:15,2019-07-12,17:45,2019-07-12,18:45,"XLG2CLS2","SLG2CLS2","X","S",272.00,288.70,16.70,"EUR","Luxair",121.00,151.00,0,"E","","","9","8",7,105,120
1299252457421,2019-06-20,01:25,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-05,17:45,2019-07-05,18:45,2019-07-12,19:30,2019-07-12,22:15,"BLG1CLS2","OLG1CLS2","B","O",262.00,278.70,16.70,"EUR","Luxair",175.99,86.00,0,"E","","","9","9",7,120,105
1299252480308,2019-06-20,01:26,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-08,19:30,2019-07-08,22:15,2019-07-10,17:45,2019-07-10,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","9","9",2,105,120
1299252482984,2019-06-20,01:26,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-08,17:45,2019-07-08,18:45,2019-07-10,19:30,2019-07-10,22:15,"GLG1CLS2","ALG1CLS2","G","A",127.00,143.70,16.70,"EUR","Luxair",75.99,51.00,0,"E","","","9","9",2,120,105
1299254726190,2019-06-20,01:26,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-17,17:25,2019-10-17,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1299257348529,2019-06-20,01:28,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-03-31,19:30,2020-03-31,22:15,2020-04-02,17:45,2020-04-02,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",2,105,120
1299252202390,2019-06-20,01:25,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-03-24,19:35,2020-03-24,22:20,2020-03-26,17:50,2020-03-26,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",2,105,120
1299252202882,2019-06-20,01:25,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-03-24,17:50,2020-03-24,18:50,2020-03-26,19:35,2020-03-26,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1299252455159,2019-06-20,01:25,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-05,19:30,2019-07-05,22:15,2019-07-07,18:00,2019-07-07,19:00,"XLG2CLS2","OLG2CLS2","X","O",207.00,223.70,16.70,"EUR","Luxair",121.00,86.00,0,"E","","","9","9",2,105,120
1299252455291,2019-06-20,01:25,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-05,17:45,2019-07-05,18:45,2019-07-07,19:45,2019-07-07,22:30,"BLG1CLS2","SLG1CLS2","B","S",327.00,343.70,16.70,"EUR","Luxair",175.99,151.00,0,"E","","","9","8",2,120,105
1299253858713,2019-06-20,01:26,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-17,19:30,2019-10-17,22:40,,,,,"ALG2CLS1","","A","",90.00,102.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,130,
1299252288864,2019-06-20,01:27,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-03-27,17:50,2020-03-27,18:50,2020-04-03,19:30,2020-04-03,22:15,"NLG1CLS2","WSPECIAL","N","W",92.00,107.04,15.04,"EUR","Luxair",61.00,31.00,0,"E","","","9","9",7,120,105
1299252525463,2019-06-20,01:27,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-10,17:45,2019-07-10,18:45,2019-07-17,19:30,2019-07-17,22:40,"GLG1CLS2","ALG1CLS2","G","A",127.00,143.70,16.70,"EUR","Luxair",75.99,51.00,0,"E","","","9","9",7,120,130
1299260624060,2019-06-20,01:28,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-15,19:30,2019-07-15,22:15,2019-07-22,17:25,2019-07-22,18:45,"GLG2CLS2","XLG2CLS2","G","X",197.00,213.70,16.70,"EUR","Luxair",75.99,121.00,0,"E","","","9","8",7,105,140
1299260692694,2019-06-20,01:28,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-15,17:45,2019-07-15,18:45,2019-07-22,19:30,2019-07-22,22:40,"XLG1CLS2","OLG1CLS2","X","O",207.00,223.70,16.70,"EUR","Luxair",121.00,86.00,0,"E","","","9","1",7,120,130
1299257369997,2019-06-20,01:29,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-01,17:45,2020-04-01,18:45,2020-04-03,19:30,2020-04-03,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1299257616515,2019-06-20,01:29,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-01,19:30,2020-04-01,22:15,2020-04-03,17:45,2020-04-03,18:45,"WSPECIAL","HLG2CLS2","W","H",132.00,147.04,15.04,"EUR","Luxair",31.00,100.99,0,"E","","","9","9",2,105,120
1299260750103,2019-06-20,01:29,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-17,19:30,2019-07-17,22:40,2019-07-24,17:25,2019-07-24,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","9","5",7,130,140
1299260755882,2019-06-20,01:29,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-17,17:25,2019-07-17,18:45,2019-07-24,19:30,2019-07-24,22:40,"HLG1CLS2","OLG1CLS2","H","O",187.00,203.70,16.70,"EUR","Luxair",100.99,86.00,0,"E","","","5","4",7,140,130
1299257626770,2019-06-20,01:30,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-02,19:30,2020-04-02,22:15,2020-04-09,17:45,2020-04-09,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299257626992,2019-06-20,01:30,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-02,17:45,2020-04-02,18:45,2020-04-09,19:30,2020-04-09,22:15,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299260984282,2019-06-20,01:31,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-24,19:30,2019-07-24,22:40,2019-07-26,17:45,2019-07-26,18:45,"OLG2CLS2","HLG2CLS2","O","H",187.00,203.70,16.70,"EUR","Luxair",86.00,100.99,0,"E","","","4","9",2,130,120
1299263798342,2019-06-20,01:32,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-06,19:30,2020-04-06,22:15,2020-04-13,17:45,2020-04-13,18:45,"WSPECIAL","WSPECIAL","W","W",62.00,77.04,15.04,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",7,105,120
1299263992363,2019-06-20,01:32,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-06,17:45,2020-04-06,18:45,2020-04-13,19:30,2020-04-13,22:15,"WSPECIAL","WSPECIAL","W","W",62.00,77.04,15.04,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",7,120,105
1299261144526,2019-06-20,01:32,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-26,19:30,2019-07-26,22:15,2019-07-28,18:00,2019-07-28,19:00,"HLG2CLS2","GLG2CLS2","H","G",177.00,193.70,16.70,"EUR","Luxair",100.99,75.99,0,"E","","","9","9",2,105,120
1299261227012,2019-06-20,01:32,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-26,17:45,2019-07-26,18:45,2019-07-28,19:45,2019-07-28,22:30,"HLG1CLS2","KLG1CLS2","H","K",337.00,353.70,16.70,"EUR","Luxair",100.99,235.99,0,"E","","","9","9",2,120,105
1299261383266,2019-06-20,01:33,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-28,19:45,2019-07-28,22:30,2019-07-30,17:25,2019-07-30,18:45,"KLG2CLS2","GLG2CLS2","K","G",312.00,328.70,16.70,"EUR","Luxair",235.99,75.99,0,"E","","","9","9",2,105,140
1299261381605,2019-06-20,01:33,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-28,18:00,2019-07-28,19:00,2019-07-30,19:30,2019-07-30,22:40,"GLG1CLS2","OLG1CLS2","G","O",162.00,178.70,16.70,"EUR","Luxair",75.99,86.00,0,"E","","","9","9",2,120,130
1299268968551,2019-06-20,01:34,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-08-01,19:30,2019-08-01,22:35,2019-08-08,17:25,2019-08-08,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","1","9",7,125,140
1299268974356,2019-06-20,01:34,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-08-01,17:25,2019-08-01,18:45,2019-08-08,19:30,2019-08-08,22:35,"OLG1CLS2","ALG1CLS2","O","A",137.00,153.70,16.70,"EUR","Luxair",86.00,51.00,0,"E","","","9","3",7,140,125
1299268516270,2019-06-20,01:34,"IE","DUB","LUX","0","","","FR","FR1948","FR1949",2019-10-22,15:55,2019-10-22,18:45,2019-10-24,16:45,2019-10-24,17:35,"17FR","17FR","","",,35.98,,"EUR","RyanAir",17.99,17.99,1,"E","","","","",2,110,110
1299270420032,2019-06-20,01:36,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-14,19:30,2020-04-14,22:15,2020-04-16,17:45,2020-04-16,18:45,"OLG2CLS2","GLG2CLS2","O","G",162.00,177.04,15.04,"EUR","Luxair",86.00,75.99,0,"E","","","9","9",2,105,120
1299269173248,2019-06-20,01:36,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-08-06,17:25,2019-08-06,18:45,2019-08-13,19:30,2019-08-13,22:40,"OLG1CLS2","OLG1CLS2","O","O",172.00,188.70,16.70,"EUR","Luxair",86.00,86.00,0,"E","","","9","9",7,140,130
1299270423622,2019-06-20,01:36,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-14,17:45,2020-04-14,18:45,2020-04-16,19:30,2020-04-16,22:15,"GLG1CLS2","OLG1CLS2","G","O",162.00,177.04,15.04,"EUR","Luxair",75.99,86.00,0,"E","","","9","9",2,120,105
1299260832055,2019-06-20,01:30,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-21,18:00,2019-07-21,19:00,2019-07-28,19:45,2019-07-28,22:30,"OLG1CLS2","KLG1CLS2","O","K",322.00,338.70,16.70,"EUR","Luxair",86.00,235.99,0,"E","","","9","9",7,120,105
1299260952160,2019-06-20,01:31,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-23,17:25,2019-07-23,18:45,2019-07-30,19:30,2019-07-30,22:40,"GLG1CLS2","OLG1CLS2","G","O",162.00,178.70,16.70,"EUR","Luxair",75.99,86.00,0,"E","","","8","9",7,140,130
1299263988767,2019-06-20,01:31,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-05,19:45,2020-04-05,22:30,2020-04-07,17:45,2020-04-07,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,167.04,15.04,"EUR","Luxair",75.99,75.99,0,"E","","","9","9",2,105,120
1299263990816,2019-06-20,01:31,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-05,18:00,2020-04-05,19:00,2020-04-07,19:30,2020-04-07,22:15,"OLG1CLS2","WSPECIAL","O","W",117.00,132.04,15.04,"EUR","Luxair",86.00,31.00,0,"E","","","9","9",2,120,105
1299261457231,2019-06-20,01:33,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-30,19:30,2019-07-30,22:40,2019-08-01,17:25,2019-08-01,18:45,"OLG2CLS2","OLG2CLS2","O","O",172.00,188.70,16.70,"EUR","Luxair",86.00,86.00,0,"E","","","9","9",2,130,140
1299261461318,2019-06-20,01:33,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-30,17:25,2019-07-30,18:45,2019-08-01,19:30,2019-08-01,22:35,"GLG1CLS2","GLG1CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","9","1",2,140,125
1299263334941,2019-06-20,01:34,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-10,19:30,2020-04-10,22:15,2020-04-17,17:45,2020-04-17,18:45,"WSPECIAL","HLG2CLS2","W","H",132.00,147.04,15.04,"EUR","Luxair",31.00,100.99,0,"E","","","9","9",7,105,120
1299263877940,2019-06-20,01:34,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-10,17:45,2020-04-10,18:45,2020-04-17,19:30,2020-04-17,22:15,"HLG1CLS2","OLG1CLS2","H","O",187.00,202.04,15.04,"EUR","Luxair",100.99,86.00,0,"E","","","9","9",7,120,105
1299269120797,2019-06-20,01:36,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-08-06,19:30,2019-08-06,22:40,2019-08-13,17:25,2019-08-13,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,168.70,16.70,"EUR","Luxair",75.99,75.99,0,"E","","","8","8",7,130,140
1299257390669,2019-06-20,01:30,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-03,19:30,2020-04-03,22:15,2020-04-10,17:45,2020-04-10,18:45,"WSPECIAL","HLG2CLS2","W","H",132.00,147.04,15.04,"EUR","Luxair",31.00,100.99,0,"E","","","9","9",7,105,120
1299257634036,2019-06-20,01:30,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-03,17:45,2020-04-03,18:45,2020-04-10,19:30,2020-04-10,22:15,"HLG1CLS2","WSPECIAL","H","W",132.00,147.04,15.04,"EUR","Luxair",100.99,31.00,0,"E","","","9","9",7,120,105
1299260834193,2019-06-20,01:30,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-21,19:45,2019-07-21,22:30,2019-07-28,18:00,2019-07-28,19:00,"LLG2CLS2","GLG2CLS2","L","G",212.00,228.70,16.70,"EUR","Luxair",135.99,75.99,0,"E","","","9","9",7,105,120
1299260945859,2019-06-20,01:31,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-23,19:30,2019-07-23,22:40,2019-07-30,17:25,2019-07-30,18:45,"OLG2CLS2","GLG2CLS2","O","G",162.00,178.70,16.70,"EUR","Luxair",86.00,75.99,0,"E","","","8","9",7,130,140
1299261152292,2019-06-20,01:32,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-07-25,19:30,2019-07-25,22:35,2019-08-01,17:25,2019-08-01,18:45,"GLG2CLS2","OLG2CLS2","G","O",162.00,178.70,16.70,"EUR","Luxair",75.99,86.00,0,"E","","","6","9",7,125,140
1299261176456,2019-06-20,01:32,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-25,17:25,2019-07-25,18:45,2019-08-01,19:30,2019-08-01,22:35,"OLG1CLS2","GLG1CLS2","O","G",162.00,178.70,16.70,"EUR","Luxair",86.00,75.99,0,"E","","","9","1",7,140,125
1299263817811,2019-06-20,01:32,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-07,19:30,2020-04-07,22:15,2020-04-14,17:45,2020-04-14,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299264047284,2019-06-20,01:32,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-04-07,17:45,2020-04-07,18:45,2020-04-14,19:30,2020-04-14,22:15,"GLG1CLS2","OLG1CLS2","G","O",162.00,177.04,15.04,"EUR","Luxair",75.99,86.00,0,"E","","","9","9",7,120,105
1299261439256,2019-06-20,01:33,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-07-29,17:25,2019-07-29,18:45,2019-08-05,19:30,2019-08-05,22:40,"OLG1CLS2","HLG1CLS2","O","H",187.00,203.70,16.70,"EUR","Luxair",86.00,100.99,0,"E","","","9","8",7,140,130
1299270390651,2019-06-20,01:35,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-04-12,19:45,2020-04-12,22:30,2020-04-14,17:45,2020-04-14,18:45,"GLG2CLS2","GLG2CLS2","G","G",152.00,167.04,15.04,"EUR","Luxair",75.99,75.99,0,"E","","","9","9",2,105,120
