Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
SCN-TXL,2019-05-21,9413,19:00,O,May,Tuesday,0.9978181461690006,-11.119312782444275,-26.0,0.00017863853633892646
SCN-TXL,2019-05-21,9414,20:50,I,May,Tuesday,0.8820989437525382,-1.418533697127181,-25.0,2.6973265399021784e-06
SCN-TXL,2019-05-21,9415,14:10,O,May,Tuesday,0.4832133684465689,3.1720634976313704,-11.0,0.02482330369845831
SCN-TXL,2019-05-21,9416,16:00,I,May,Tuesday,0.6039897403199705,1.9213896006793547,-25.0,2.6973265399021784e-06
SCN-TXL,2019-05-22,9411,06:55,O,May,Wednesday,0.0,35.03952522872502,-6.0,0.1650059472131329
SCN-TXL,2019-05-22,9412,08:50,I,May,Wednesday,0.992082553449473,-7.277982166580145,-31.0,2.1366016756951822e-06
SCN-TXL,2019-05-22,9413,19:00,O,May,Wednesday,0.0,25.773351806881948,-5.0,0.42263586644291273
SCN-TXL,2019-05-22,9414,20:50,I,May,Wednesday,0.0,15.150246648222293,-8.0,0.05529312393043717
SCN-TXL,2019-05-22,9415,14:10,O,May,Wednesday,0.0005828838840545653,10.905734016276028,-19.0,0.00034302293716637067
SCN-TXL,2019-05-22,9416,16:00,I,May,Wednesday,0.0,23.51486556517729,-1.0,0.525429377547062
SCN-TXL,2019-05-23,9411,06:45,O,May,Thursday,0.999998880543289,-14.0,-48.0,1.7763568394002505e-14
SCN-TXL,2019-05-23,9411,06:50,O,May,Thursday,0.9999999999999644,-39.40000000000002,-59.0,1.1102230246251565e-16
SCN-TXL,2019-05-23,9411,06:55,O,May,Thursday,0.0024175999272365977,11.516954104581572,-15.0,0.0039108210382028386
SCN-TXL,2019-05-23,9412,08:50,I,May,Thursday,0.0003307668854773101,14.463236389644258,-11.0,0.05944206551069797
SCN-TXL,2019-05-23,9413,19:00,O,May,Thursday,0.00014071560066804736,12.919359465598077,-16.0,0.026497964890758063
SCN-TXL,2019-05-23,9414,20:50,I,May,Thursday,0.0,22.67074881505622,-9.0,0.03697923060409136
SCN-TXL,2019-05-23,9415,14:10,O,May,Thursday,0.014389961076420496,8.9940397155659,-22.0,5.458024258886418e-05
SCN-TXL,2019-05-23,9416,16:00,I,May,Thursday,0.0,25.22286471883845,-12.0,0.015207253081211736
SCN-TXL,2019-05-24,9411,06:55,O,May,Friday,0.9884121773418216,-6.685247017606386,-21.0,0.0001227195152212479
SCN-TXL,2019-05-24,9412,08:50,I,May,Friday,0.015090142078326563,12.047926091878196,-7.0,0.24784243127053873
SCN-TXL,2019-05-24,9413,19:00,O,May,Friday,0.8631312472862662,-1.136929724955202,-16.0,0.029241296919736093
SCN-TXL,2019-05-24,9414,20:50,I,May,Friday,0.0,21.25201403559648,-7.0,0.11235177485935255
SCN-TXL,2019-05-24,9415,14:10,O,May,Friday,0.09970759986620184,9.173412069567803,-5.0,0.2138797924486111
SCN-TXL,2019-05-24,9415,14:50,O,May,Friday,0.999999999999813,-38.40000000000002,-58.0,4.440892098500626e-16
SCN-TXL,2019-05-24,9416,16:00,I,May,Friday,0.001555771319672589,12.23560590633479,-9.0,0.05500401908089991
SCN-TXL,2019-05-25,9411,06:35,O,May,Saturday,0.9963425203829341,-9.9131373981445,-25.0,3.661557608147792e-05
SCN-TXL,2019-05-25,9411,06:55,O,May,Saturday,0.9999999999991291,-38.40000000000002,-57.0,3.1086244689504383e-15
SCN-TXL,2019-05-25,9412,08:25,I,May,Saturday,0.3602420608394268,6.374878521530057,-9.0,0.1563909285766485
SCN-TXL,2019-05-25,9412,08:50,I,May,Saturday,0.9999855209055452,-17.641791044776106,-49.0,9.863260208575753e-10
SCN-TXL,2019-05-26,9413,19:00,O,May,Sunday,0.1936102107423652,9.914390060385962,-5.0,0.44858939046296875
SCN-TXL,2019-05-26,9414,20:50,I,May,Sunday,0.0,24.562529417627978,-3.0,0.3171188396057344
SCN-TXL,2019-05-26,9415,14:10,O,May,Sunday,0.825182257003258,-0.7186248291337449,-15.0,0.0072241488853584945
SCN-TXL,2019-05-26,9416,16:00,I,May,Sunday,0.0,34.610757215200486,6.0,0.9213920800751432
SCN-TXL,2019-05-27,9411,06:55,O,May,Monday,0.11232670537027975,9.345749460708092,-5.0,0.2540592755075797
SCN-TXL,2019-05-27,9412,08:50,I,May,Monday,0.5717736574760662,2.8106240043832287,-19.0,0.00517331084360706
