Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-DUB,2019-06-05,4884,19:30,I,June,Wednesday,0.9999993999605576,-31.934634084144065,-61.0,6.873318580957744e-10
LUX-DUB,2019-06-06,4883,17:45,O,June,Thursday,0.5512517156857207,5.000000000000014,-14.0,0.1345005659325781
LUX-DUB,2019-06-06,4884,19:30,I,June,Thursday,0.9997706787707173,-20.999999999999986,-61.0,4.505873341109634e-09
LUX-DUB,2019-06-07,4883,17:45,O,June,Friday,0.0,68.0,-3.0,0.6401627163345627
LUX-DUB,2019-06-07,4884,19:30,I,June,Friday,0.32799871681405135,9.991780894060568,-17.0,0.09772102084228129
LUX-DUB,2019-06-08,4881,06:35,O,June,Saturday,0.9999999551080415,-23.000000000000007,-39.0,1.38990563502972e-09
LUX-DUB,2019-06-08,4882,08:35,I,June,Saturday,0.9999994741893491,-18.999999999999993,-49.0,2.6478819137309983e-12
LUX-DUB,2019-06-09,4883,18:00,O,June,Sunday,0.9418347213035033,-5.999999999999986,-34.0,0.0007994784707037184
LUX-DUB,2019-06-09,4884,19:45,I,June,Sunday,0.0,41.003532177339466,4.0,0.9439182481347229
LUX-DUB,2019-06-10,4883,17:25,O,June,Monday,0.9998839119170555,-17.499999999999986,-36.0,4.941669525582171e-06
LUX-DUB,2019-06-10,4883,17:45,O,June,Monday,0.7413235387514155,1.9999999999999716,-26.0,0.010737033417569153
LUX-DUB,2019-06-10,4884,19:30,I,June,Monday,0.14773383471811016,10.460504705020611,3.0,0.015432739157117514
LUX-DUB,2019-06-11,4883,17:25,O,June,Tuesday,0.9948662270976347,-10.5,-30.0,0.00034226474652720995
LUX-DUB,2019-06-11,4883,17:45,O,June,Tuesday,0.9851681826059366,-10.999999999999986,-38.0,0.00016192003940973532
LUX-DUB,2019-06-11,4884,19:30,I,June,Tuesday,0.5520217224064983,4.0,3.0,0.01773605034552128
LUX-DUB,2019-06-12,4883,17:45,O,June,Wednesday,0.0,24.611940298507477,-33.0,0.000937129816247495
LUX-DUB,2019-06-12,4884,19:30,I,June,Wednesday,0.9999903365855491,-28.037189543468287,-42.0,6.7738038568299075e-06
LUX-DUB,2019-06-13,4883,17:45,O,June,Thursday,0.7865833987377715,1.4210854715202004e-14,-27.0,0.009603790830078784
LUX-DUB,2019-06-13,4884,19:30,I,June,Thursday,0.999726111732732,-21.999999999999986,-49.0,1.7743230583677772e-06
LUX-DUB,2019-06-14,4883,17:45,O,June,Friday,0.0,59.99354116241494,18.0,0.9998994038590919
LUX-DUB,2019-06-14,4884,19:30,I,June,Friday,0.1780154203127437,13.999999999999957,-12.0,0.28595042798418
LUX-DUB,2019-06-15,4881,06:35,O,June,Saturday,0.9999997307921926,-22.000000000000007,-45.0,6.67371713447551e-10
LUX-DUB,2019-06-16,4883,18:00,O,June,Sunday,0.9996845785150863,-19.0,-30.0,0.0005006365676465396
LUX-DUB,2019-06-16,4884,19:45,I,June,Sunday,0.0,86.0,30.0,0.9999994220298505
LUX-DUB,2019-06-17,4883,17:45,O,June,Monday,0.9550456403797284,-6.000000000000028,-50.0,1.764088614719661e-05
LUX-DUB,2019-06-17,4884,19:30,I,June,Monday,0.8421385844073936,-1.0000000000000426,-17.0,0.10126439600083514
LUX-DUB,2019-06-18,4883,17:25,O,June,Tuesday,0.9410540947443966,-4.5,-23.0,0.009087865738743095
LUX-DUB,2019-06-18,4883,17:45,O,June,Tuesday,0.9999980756423597,-33.999999999999986,-60.0,1.827209394900109e-08
LUX-DUB,2019-06-18,4884,19:30,I,June,Tuesday,0.9802516880598819,-7.131672945040876,-10.0,0.0005836218289346773
LUX-DUB,2019-06-19,4883,17:45,O,June,Wednesday,0.0,22.611940298507477,-36.0,0.0008998685059322664
LUX-DUB,2019-06-19,4884,19:30,I,June,Wednesday,0.9427688690270557,-6.999999999999986,-33.0,0.0024348890867302853
LUX-DUB,2019-06-20,4883,17:25,O,June,Thursday,0.9463184220547585,-4.5,-22.0,0.01280848989088279
LUX-DUB,2019-06-20,4883,17:45,O,June,Thursday,0.9120251444831449,-4.999999999999986,-31.0,0.004773231862506888
