Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-VIE,2019-05-16,8857,17:40,O,May,Thursday,0.0006038538126093858,14.979567046147551,-4.0,0.4233596505837728
LUX-VIE,2019-05-16,8858,20:50,I,May,Thursday,0.8568372758854224,-0.9999999999999929,-25.0,9.46095757481391e-06
LUX-VIE,2019-05-17,8851,06:55,O,May,Friday,0.03193757186694615,7.447434948939652,-20.0,2.0956235508129417e-05
LUX-VIE,2019-05-17,8852,09:40,I,May,Friday,0.9999995018381944,-15.055472812161696,-41.0,5.551115123125783e-16
LUX-VIE,2019-05-17,8853,14:10,O,May,Friday,0.9999999999996751,-29.400000000000027,-47.0,0.0
LUX-VIE,2019-05-17,8853,14:15,O,May,Friday,0.999999817018319,-18.400000000000027,-36.0,3.931299730197679e-12
LUX-VIE,2019-05-17,8853,14:20,O,May,Friday,1.0,-43.40000000000003,-61.0,0.0
LUX-VIE,2019-05-17,8854,17:50,I,May,Friday,0.9602389248007337,-3.412494327406769,-21.0,2.009260697766191e-05
LUX-VIE,2019-05-17,8855,10:30,O,May,Friday,0.28909142855941117,4.499999999999979,-14.0,0.0024483062928233323
LUX-VIE,2019-05-17,8856,13:15,I,May,Friday,0.9999999950579751,-20.044739095864408,-44.0,1.1102230246251565e-16
LUX-VIE,2019-05-17,8857,17:40,O,May,Friday,0.9772338620641275,-4.452255263969626,-22.0,8.50973173560643e-06
LUX-VIE,2019-05-17,8858,20:50,I,May,Friday,0.9784415307753931,-5.400000000000013,-23.0,2.5205197457633943e-05
LUX-VIE,2019-05-18,8851,06:55,O,May,Saturday,0.8797561879333358,-1.0,-5.0,0.12024381206666446
LUX-VIE,2019-05-18,8852,09:40,I,May,Saturday,0.9999991469114874,-16.447810533742434,-34.0,1.1336931393657323e-11
LUX-VIE,2019-05-18,8857,17:40,O,May,Saturday,0.9993242829203086,-8.500000000000036,-38.0,8.211209490127658e-13
LUX-VIE,2019-05-18,8858,20:50,I,May,Saturday,0.2693928891484976,4.93455407135999,-14.0,0.001739773413850565
LUX-VIE,2019-05-19,8851,06:55,O,May,Sunday,0.999995066414326,-13.234391078068803,-44.0,1.1102230246251565e-16
LUX-VIE,2019-05-19,8852,09:40,I,May,Sunday,0.9348477516896636,-2.5000000000000213,-22.0,5.385197070828518e-06
