Sched Airport Depart;Sched Airport Arriva;Flight Number;Calendar day;Load Factor;Coupons+YQ in current bookings;Pax total
TXL;LUX;LG-9474;10/05/2018;0,1408;1 275,00 EUR;10 PAX
TXL;LUX;LG-9474;11/05/2018;0,7324;4 902,00 EUR;52 PAX
TXL;LUX;LG-9474;13/05/2018;0,9863;14 989,00 EUR;72 PAX
TXL;LUX;LG-9474;14/05/2018;0,7945;5 834,00 EUR;58 PAX
TXL;LUX;LG-9474;15/05/2018;0,8767;6 827,00 EUR;64 PAX
TXL;LUX;LG-9474;16/05/2018;0,8767;9 442,00 EUR;64 PAX
TXL;LUX;LG-9474;17/05/2018;0,9863;13 744,00 EUR;72 PAX
TXL;LUX;LG-9474;18/05/2018;0,8630;7 965,00 EUR;63 PAX
TXL;LUX;LG-9474;20/05/2018;0,8904;10 502,00 EUR;65 PAX
TXL;LUX;LG-9474;21/05/2018;0,5352;6 260,00 EUR;38 PAX
TXL;LUX;LG-9474;22/05/2018;0,7887;4 723,00 EUR;56 PAX
TXL;LUX;LG-9474;23/05/2018;0,8767;7 991,00 EUR;64 PAX
TXL;LUX;LG-9474;24/05/2018;0,9041;10 250,00 EUR;66 PAX
TXL;LUX;LG-9474;25/05/2018;1,0000;10 836,00 EUR;73 PAX
TXL;LUX;LG-9474;27/05/2018;0,6712;10 062,00 EUR;49 PAX
TXL;LUX;LG-9474;28/05/2018;0,9726;8 887,00 EUR;71 PAX
TXL;LUX;LG-9474;29/05/2018;0,9041;6 702,00 EUR;66 PAX
TXL;LUX;LG-9474;30/05/2018;0,9452;9 133,00 EUR;69 PAX
TXL;LUX;LG-9474;31/05/2018;0,7042;5 453,00 EUR;50 PAX
TXL;LUX;LG-9474;01/06/2018;0,5211;6 112,00 EUR;37 PAX
TXL;LUX;LG-9474;03/06/2018;0,9863;11 701,00 EUR;72 PAX
TXL;LUX;LG-9474;04/06/2018;1,0000;9 871,00 EUR;73 PAX
TXL;LUX;LG-9474;05/06/2018;0,9178;6 934,00 EUR;67 PAX
TXL;LUX;LG-9474;06/06/2018;0,9452;10 396,00 EUR;69 PAX
TXL;LUX;LG-9474;07/06/2018;1,0000;14 541,00 EUR;73 PAX
TXL;LUX;LG-9474;08/06/2018;0,9726;10 829,00 EUR;71 PAX
TXL;LUX;LG-9474;10/06/2018;1,0000;15 723,00 EUR;73 PAX
TXL;LUX;LG-9474;11/06/2018;0,3239;4 689,00 EUR;23 PAX
TXL;LUX;LG-9474;12/06/2018;0,8732;12 278,00 EUR;62 PAX
TXL;LUX;LG-9474;13/06/2018;0,8592;16 756,00 EUR;61 PAX
TXL;LUX;LG-9474;14/06/2018;0,9726;14 411,00 EUR;71 PAX
TXL;LUX;LG-9474;15/06/2018;0,7808;9 743,00 EUR;57 PAX
TXL;LUX;LG-9474;17/06/2018;0,7945;8 300,00 EUR;58 PAX
TXL;LUX;LG-9474;18/06/2018;0,8630;7 425,00 EUR;63 PAX
TXL;LUX;LG-9474;19/06/2018;0,8904;7 591,00 EUR;65 PAX
TXL;LUX;LG-9474;20/06/2018;1,0000;12 041,00 EUR;73 PAX
TXL;LUX;LG-9474;21/06/2018;0,9863;13 039,00 EUR;72 PAX
TXL;LUX;LG-9474;22/06/2018;0,8630;9 352,00 EUR;63 PAX
TXL;LUX;LG-9474;24/06/2018;0,9863;13 598,00 EUR;72 PAX
TXL;LUX;LG-9474;25/06/2018;0,9589;8 829,00 EUR;70 PAX
TXL;LUX;LG-9474;26/06/2018;0,9726;9 101,00 EUR;71 PAX
TXL;LUX;LG-9474;27/06/2018;0,6575;6 585,00 EUR;48 PAX
TXL;LUX;LG-9474;28/06/2018;1,0000;11 841,00 EUR;73 PAX
TXL;LUX;LG-9474;29/06/2018;0,9577;8 657,00 EUR;68 PAX
TXL;LUX;LG-9474;01/07/2018;0,9726;11 670,00 EUR;71 PAX
TXL;LUX;LG-9474;02/07/2018;0,9452;7 888,00 EUR;69 PAX
TXL;LUX;LG-9474;03/07/2018;0,9863;10 037,00 EUR;72 PAX
TXL;LUX;LG-9474;04/07/2018;0,9600;10 710,00 EUR;72 PAX
TXL;LUX;LG-9474;05/07/2018;0,9589;9 833,00 EUR;70 PAX
TXL;LUX;LG-9474;06/07/2018;0,7324;5 653,00 EUR;52 PAX
TXL;LUX;LG-9474;08/07/2018;0,8630;9 130,00 EUR;63 PAX
TXL;LUX;LG-9474;09/07/2018;0,8082;6 843,00 EUR;59 PAX
TXL;LUX;LG-9474;10/07/2018;0,7887;6 890,00 EUR;56 PAX
TXL;LUX;LG-9474;11/07/2018;0,6575;6 273,00 EUR;48 PAX
TXL;LUX;LG-9474;12/07/2018;0,9589;11 544,00 EUR;70 PAX
TXL;LUX;LG-9474;13/07/2018;0,8767;7 310,00 EUR;64 PAX
TXL;LUX;LG-9474;15/07/2018;0,8356;7 165,00 EUR;61 PAX
TXL;LUX;LG-9474;16/07/2018;0,8356;6 354,00 EUR;61 PAX
TXL;LUX;LG-9474;17/07/2018;0,6901;3 651,00 EUR;49 PAX
TXL;LUX;LG-9474;18/07/2018;0,5342;3 957,00 EUR;39 PAX
TXL;LUX;LG-9474;19/07/2018;0,8082;6 156,00 EUR;59 PAX
TXL;LUX;LG-9474;20/07/2018;0,9178;8 238,00 EUR;67 PAX
TXL;LUX;LG-9474;22/07/2018;0,9452;10 456,00 EUR;69 PAX
TXL;LUX;LG-9474;23/07/2018;0,9315;8 168,00 EUR;68 PAX
TXL;LUX;LG-9474;24/07/2018;0,7534;5 246,00 EUR;55 PAX
TXL;LUX;LG-9474;25/07/2018;0,9863;7 070,00 EUR;72 PAX
TXL;LUX;LG-9474;26/07/2018;0,7534;5 544,00 EUR;55 PAX
TXL;LUX;LG-9474;27/07/2018;0,6712;4 280,00 EUR;49 PAX
TXL;LUX;LG-9474;29/07/2018;0,9589;8 883,00 EUR;70 PAX
TXL;LUX;LG-9474;30/07/2018;0,8904;5 947,00 EUR;65 PAX
TXL;LUX;LG-9474;31/07/2018;0,7746;5 088,00 EUR;55 PAX
TXL;LUX;LG-9474;01/08/2018;0,3425;2 027,00 EUR;25 PAX
TXL;LUX;LG-9474;02/08/2018;0,9726;9 814,00 EUR;71 PAX
TXL;LUX;LG-9474;03/08/2018;0,9437;6 126,00 EUR;67 PAX
TXL;LUX;LG-9474;05/08/2018;0,9178;8 292,00 EUR;67 PAX
TXL;LUX;LG-9474;06/08/2018;0,9315;6 814,00 EUR;68 PAX
TXL;LUX;LG-9474;07/08/2018;0,6575;3 906,00 EUR;48 PAX
TXL;LUX;LG-9474;08/08/2018;0,6164;3 952,00 EUR;45 PAX
TXL;LUX;LG-9474;09/08/2018;0,6849;5 333,00 EUR;50 PAX
TXL;LUX;LG-9474;10/08/2018;0,8767;5 766,00 EUR;64 PAX
TXL;LUX;LG-9474;12/08/2018;1,0000;10 666,00 EUR;73 PAX
TXL;LUX;LG-9474;13/08/2018;0,8904;6 341,00 EUR;65 PAX
TXL;LUX;LG-9474;14/08/2018;0,8630;6 770,00 EUR;63 PAX
TXL;LUX;LG-9474;15/08/2018;0,7260;5 580,00 EUR;53 PAX
TXL;LUX;LG-9474;16/08/2018;0,8630;8 652,00 EUR;63 PAX
TXL;LUX;LG-9474;17/08/2018;0,7945;5 088,00 EUR;58 PAX
TXL;LUX;LG-9474;19/08/2018;0,9863;9 124,00 EUR;72 PAX
TXL;LUX;LG-9474;20/08/2018;0,9333;7 240,00 EUR;70 PAX
TXL;LUX;LG-9474;21/08/2018;0,9178;7 468,00 EUR;67 PAX
TXL;LUX;LG-9474;22/08/2018;0,7397;5 868,00 EUR;54 PAX
TXL;LUX;LG-9474;23/08/2018;0,7945;6 495,00 EUR;58 PAX
TXL;LUX;LG-9474;24/08/2018;0,6712;4 489,00 EUR;49 PAX
TXL;LUX;LG-9474;26/08/2018;1,0000;9 227,00 EUR;73 PAX
TXL;LUX;LG-9474;27/08/2018;0,7123;5 489,00 EUR;52 PAX
TXL;LUX;LG-9474;28/08/2018;0,9863;9 464,00 EUR;72 PAX
TXL;LUX;LG-9474;29/08/2018;0,7746;6 184,00 EUR;55 PAX
TXL;LUX;LG-9474;30/08/2018;0,9014;8 995,00 EUR;64 PAX
TXL;LUX;LG-9474;31/08/2018;0,9452;9 025,00 EUR;69 PAX
TXL;LUX;LG-9474;02/09/2018;0,9863;10 214,00 EUR;72 PAX
TXL;LUX;LG-9474;03/09/2018;0,8904;7 572,00 EUR;65 PAX
TXL;LUX;LG-9474;04/09/2018;1,0000;10 568,00 EUR;73 PAX
TXL;LUX;LG-9474;05/09/2018;0,8082;9 349,00 EUR;59 PAX
TXL;LUX;LG-9474;06/09/2018;0,5753;5 993,00 EUR;42 PAX
TXL;LUX;LG-9474;07/09/2018;0,7671;7 601,00 EUR;56 PAX
TXL;LUX;LG-9474;09/09/2018;0,9589;9 948,00 EUR;70 PAX
TXL;LUX;LG-9474;10/09/2018;0,9863;9 486,00 EUR;72 PAX
TXL;LUX;LG-9474;11/09/2018;1,0000;9 253,00 EUR;73 PAX
TXL;LUX;LG-9474;12/09/2018;0,9589;11 193,00 EUR;70 PAX
TXL;LUX;LG-9474;13/09/2018;0,8356;10 411,00 EUR;61 PAX
TXL;LUX;LG-9474;14/09/2018;0,9726;9 600,00 EUR;71 PAX
TXL;LUX;LG-9474;16/09/2018;1,0000;14 398,00 EUR;73 PAX
TXL;LUX;LG-9474;17/09/2018;0,9589;10 100,00 EUR;70 PAX
TXL;LUX;LG-9474;18/09/2018;0,6712;6 189,00 EUR;49 PAX
TXL;LUX;LG-9474;19/09/2018;0,9863;10 926,00 EUR;72 PAX
TXL;LUX;LG-9474;20/09/2018;0,9315;12 289,00 EUR;68 PAX
TXL;LUX;LG-9474;21/09/2018;1,0000;12 631,00 EUR;73 PAX
TXL;LUX;LG-9474;23/09/2018;0,9452;12 133,00 EUR;69 PAX
TXL;LUX;LG-9474;24/09/2018;0,9178;8 722,00 EUR;67 PAX
TXL;LUX;LG-9474;25/09/2018;0,9726;9 778,00 EUR;71 PAX
TXL;LUX;LG-9474;26/09/2018;0,8904;8 600,00 EUR;65 PAX
TXL;LUX;LG-9474;27/09/2018;1,0000;13 693,00 EUR;73 PAX
TXL;LUX;LG-9474;28/09/2018;1,0000;11 563,00 EUR;73 PAX
TXL;LUX;LG-9474;30/09/2018;0,9863;13 343,00 EUR;72 PAX
TXL;LUX;LG-9474;01/10/2018;0,8904;7 995,00 EUR;65 PAX
TXL;LUX;LG-9474;02/10/2018;0,5616;5 210,00 EUR;41 PAX
TXL;LUX;LG-9474;03/10/2018;0,5479;3 604,00 EUR;40 PAX
TXL;LUX;LG-9474;04/10/2018;0,5915;7 058,00 EUR;42 PAX
TXL;LUX;LG-9474;05/10/2018;0,6901;6 592,00 EUR;49 PAX
TXL;LUX;LG-9474;07/10/2018;0,8493;9 783,00 EUR;62 PAX
TXL;LUX;LG-9474;08/10/2018;0,9296;9 799,00 EUR;66 PAX
TXL;LUX;LG-9474;09/10/2018;0,6164;6 717,00 EUR;45 PAX
TXL;LUX;LG-9474;10/10/2018;0,9589;8 895,00 EUR;70 PAX
TXL;LUX;LG-9474;11/10/2018;0,9315;10 628,00 EUR;68 PAX
TXL;LUX;LG-9474;12/10/2018;0,9178;9 987,00 EUR;67 PAX
TXL;LUX;LG-9474;14/10/2018;1,0000;13 605,00 EUR;73 PAX
TXL;LUX;LG-9474;15/10/2018;0,8219;7 720,00 EUR;60 PAX
TXL;LUX;LG-9474;16/10/2018;0,9863;11 576,00 EUR;72 PAX
TXL;LUX;LG-9474;17/10/2018;0,7746;8 086,00 EUR;55 PAX
TXL;LUX;LG-9474;18/10/2018;0,8630;10 306,00 EUR;63 PAX
TXL;LUX;LG-9474;19/10/2018;0,9178;10 003,00 EUR;67 PAX
TXL;LUX;LG-9474;21/10/2018;0,9315;11 473,00 EUR;68 PAX
TXL;LUX;LG-9474;22/10/2018;0,6164;5 095,00 EUR;45 PAX
TXL;LUX;LG-9474;23/10/2018;1,0000;11 586,00 EUR;69 PAX
TXL;LUX;LG-9474;24/10/2018;0,8356;10 291,00 EUR;61 PAX
TXL;LUX;LG-9474;25/10/2018;0,7945;8 928,00 EUR;58 PAX
TXL;LUX;LG-9474;26/10/2018;0,6986;6 980,00 EUR;51 PAX
TXL;LUX;LG-9474;28/10/2018;0,5479;5 535,00 EUR;40 PAX
TXL;LUX;LG-9474;29/10/2018;0,6986;5 842,00 EUR;51 PAX
TXL;LUX;LG-9474;30/10/2018;0,7746;7 062,00 EUR;55 PAX
TXL;LUX;LG-9474;31/10/2018;0,7260;6 263,00 EUR;53 PAX
TXL;LUX;LG-9474;01/11/2018;0,4366;2 671,00 EUR;31 PAX
TXL;LUX;LG-9474;02/11/2018;0,7808;5 774,00 EUR;57 PAX
TXL;LUX;LG-9474;04/11/2018;0,9726;15 345,00 EUR;71 PAX
TXL;LUX;LG-9474;05/11/2018;0,9863;9 664,00 EUR;72 PAX
TXL;LUX;LG-9474;06/11/2018;0,9726;9 865,00 EUR;71 PAX
TXL;LUX;LG-9474;07/11/2018;0,8630;10 146,00 EUR;63 PAX
TXL;LUX;LG-9474;08/11/2018;0,9315;11 955,00 EUR;68 PAX
TXL;LUX;LG-9474;09/11/2018;0,9859;11 533,00 EUR;70 PAX
TXL;LUX;LG-9474;11/11/2018;0,9178;12 774,00 EUR;67 PAX
TXL;LUX;LG-9474;12/11/2018;0,6575;7 388,00 EUR;48 PAX
TXL;LUX;LG-9474;13/11/2018;0,3846;10 517,00 EUR;70 PAX
TXL;LUX;LG-9474;14/11/2018;1,0000;10 883,00 EUR;73 PAX
TXL;LUX;LG-9474;15/11/2018;1,0000;13 661,00 EUR;73 PAX
TXL;LUX;LG-9474;16/11/2018;0,8219;9 301,00 EUR;60 PAX
TXL;LUX;LG-9474;18/11/2018;0,9041;11 569,00 EUR;66 PAX
TXL;LUX;LG-9474;19/11/2018;0,8904;9 100,00 EUR;65 PAX
TXL;LUX;LG-9474;20/11/2018;0,7123;8 332,00 EUR;52 PAX
TXL;LUX;LG-9474;21/11/2018;0,9275;8 186,00 EUR;64 PAX
TXL;LUX;LG-9474;22/11/2018;0,6301;7 002,00 EUR;46 PAX
TXL;LUX;LG-9474;23/11/2018;1,0000;13 092,00 EUR;73 PAX
TXL;LUX;LG-9474;25/11/2018;0,7945;7 720,00 EUR;58 PAX
TXL;LUX;LG-9474;26/11/2018;0,6849;8 049,00 EUR;50 PAX
TXL;LUX;LG-9474;27/11/2018;0,5342;6 836,00 EUR;39 PAX
TXL;LUX;LG-9474;28/11/2018;1,0000;12 638,00 EUR;73 PAX
TXL;LUX;LG-9474;29/11/2018;0,6164;7 084,00 EUR;45 PAX
TXL;LUX;LG-9474;30/11/2018;0,9130;10 346,00 EUR;63 PAX
TXL;LUX;LG-9474;02/12/2018;0,9863;13 962,00 EUR;72 PAX
TXL;LUX;LG-9474;03/12/2018;0,3667;7 597,00 EUR;66 PAX
TXL;LUX;LG-9474;04/12/2018;0,3722;10 322,00 EUR;67 PAX
TXL;LUX;LG-9474;05/12/2018;0,2283;5 818,00 EUR;42 PAX
TXL;LUX;LG-9474;06/12/2018;0,2500;8 440,00 EUR;46 PAX
TXL;LUX;LG-9474;07/12/2018;0,7324;8 689,00 EUR;52 PAX
TXL;LUX;LG-9474;09/12/2018;0,9041;9 664,00 EUR;66 PAX
TXL;LUX;LG-9474;10/12/2018;0,6986;6 100,00 EUR;51 PAX
TXL;LUX;LG-9474;11/12/2018;0,7183;6 212,00 EUR;51 PAX
TXL;LUX;LG-9474;12/12/2018;0,5342;5 803,00 EUR;39 PAX
TXL;LUX;LG-9474;13/12/2018;0,4932;6 626,00 EUR;36 PAX
TXL;LUX;LG-9474;14/12/2018;0,9296;10 241,00 EUR;66 PAX
TXL;LUX;LG-9474;16/12/2018;0,7534;8 789,00 EUR;55 PAX
TXL;LUX;LG-9474;17/12/2018;0,6301;4 897,00 EUR;46 PAX
TXL;LUX;LG-9474;18/12/2018;0,7606;8 010,00 EUR;54 PAX
TXL;LUX;LG-9474;19/12/2018;0,6301;6 087,00 EUR;46 PAX
TXL;LUX;LG-9474;20/12/2018;0,7534;6 128,00 EUR;55 PAX
TXL;LUX;LG-9474;21/12/2018;0,9863;10 434,00 EUR;72 PAX
TXL;LUX;LG-9474;23/12/2018;0,5342;4 768,00 EUR;39 PAX
TXL;LUX;LG-9474;25/12/2018;0,2603;1 556,00 EUR;19 PAX
TXL;LUX;LG-9474;26/12/2018;0,5753;3 428,00 EUR;42 PAX
TXL;LUX;LG-9474;27/12/2018;0,1233;726,00 EUR;9 PAX
TXL;LUX;LG-9474;28/12/2018;0,2857;5 036,00 EUR;52 PAX
TXL;LUX;LG-9474;30/12/2018;0,6027;5 296,00 EUR;44 PAX
TXL;LUX;LG-9474;01/01/2019;0,7397;6 493,00 EUR;54 PAX
TXL;LUX;LG-9474;02/01/2019;0,7260;4 851,00 EUR;53 PAX
TXL;LUX;LG-9474;03/01/2019;0,6761;4 126,00 EUR;48 PAX
TXL;LUX;LG-9474;04/01/2019;0,6479;4 110,00 EUR;46 PAX
TXL;LUX;LG-9474;06/01/2019;0,4658;4 584,00 EUR;34 PAX
TXL;LUX;LG-9474;07/01/2019;0,3699;3 253,00 EUR;27 PAX
TXL;LUX;LG-9474;08/01/2019;0,3562;3 726,00 EUR;26 PAX
TXL;LUX;LG-9474;09/01/2019;0,2877;2 874,00 EUR;21 PAX
TXL;LUX;LG-9474;10/01/2019;0,4384;4 925,00 EUR;32 PAX
TXL;LUX;LG-9474;11/01/2019;0,6901;5 860,00 EUR;49 PAX
TXL;LUX;LG-9474;13/01/2019;0,6575;7 339,00 EUR;48 PAX
TXL;LUX;LG-9474;14/01/2019;0,3151;2 959,00 EUR;23 PAX
TXL;LUX;LG-9474;15/01/2019;0,4795;4 808,00 EUR;35 PAX
TXL;LUX;LG-9474;16/01/2019;0,9315;9 374,00 EUR;68 PAX
TXL;LUX;LG-9474;17/01/2019;0,7671;8 492,00 EUR;56 PAX
TXL;LUX;LG-9474;18/01/2019;0,5479;6 093,00 EUR;40 PAX
TXL;LUX;LG-9474;20/01/2019;0,7183;5 113,00 EUR;51 PAX
TXL;LUX;LG-9474;21/01/2019;0,6438;5 697,00 EUR;47 PAX
TXL;LUX;LG-9474;22/01/2019;0,5373;4 535,00 EUR;36 PAX
TXL;LUX;LG-9474;23/01/2019;0,7260;8 596,00 EUR;53 PAX
TXL;LUX;LG-9474;24/01/2019;0,6712;9 239,00 EUR;49 PAX
TXL;LUX;LG-9474;25/01/2019;0,7612;7 411,00 EUR;51 PAX
TXL;LUX;LG-9474;27/01/2019;0,7808;8 518,00 EUR;57 PAX
TXL;LUX;LG-9474;28/01/2019;0,6164;5 140,00 EUR;45 PAX
TXL;LUX;LG-9474;29/01/2019;0,6812;7 837,00 EUR;47 PAX
TXL;LUX;LG-9474;30/01/2019;0,6438;8 369,00 EUR;47 PAX
TXL;LUX;LG-9474;31/01/2019;0,5068;7 145,00 EUR;37 PAX
TXL;LUX;LG-9474;01/02/2019;0,5753;7 215,00 EUR;42 PAX
TXL;LUX;LG-9474;03/02/2019;0,5890;6 623,00 EUR;43 PAX
TXL;LUX;LG-9474;04/02/2019;0,3425;2 960,00 EUR;25 PAX
TXL;LUX;LG-9474;05/02/2019;0,4030;3 461,00 EUR;27 PAX
TXL;LUX;LG-9474;06/02/2019;0,5753;7 205,00 EUR;42 PAX
TXL;LUX;LG-9474;07/02/2019;0,6620;7 186,00 EUR;47 PAX
TXL;LUX;LG-9474;08/02/2019;0,6338;5 580,00 EUR;45 PAX
TXL;LUX;LG-9474;10/02/2019;0,7397;7 544,00 EUR;54 PAX
TXL;LUX;LG-9474;11/02/2019;0,3944;3 153,00 EUR;28 PAX
TXL;LUX;LG-9474;12/02/2019;0,6986;8 298,00 EUR;51 PAX
TXL;LUX;LG-9474;13/02/2019;0,2747;8 508,00 EUR;50 PAX
TXL;LUX;LG-9474;14/02/2019;0,4932;6 034,00 EUR;36 PAX
TXL;LUX;LG-9474;15/02/2019;0,6232;8 413,00 EUR;43 PAX
TXL;LUX;LG-9474;17/02/2019;0,6986;7 744,00 EUR;51 PAX
TXL;LUX;LG-9474;18/02/2019;0,6301;5 368,00 EUR;46 PAX
TXL;LUX;LG-9474;19/02/2019;0,6620;6 213,00 EUR;47 PAX
TXL;LUX;LG-9474;20/02/2019;0,8082;8 537,00 EUR;59 PAX
TXL;LUX;LG-9474;21/02/2019;0,8219;8 724,00 EUR;60 PAX
TXL;LUX;LG-9474;22/02/2019;0,6667;7 484,00 EUR;42 PAX
TXL;LUX;LG-9474;24/02/2019;0,5890;8 044,00 EUR;43 PAX
TXL;LUX;LG-9474;25/02/2019;0,4930;5 308,00 EUR;35 PAX
TXL;LUX;LG-9474;26/02/2019;0,6164;8 988,00 EUR;45 PAX
TXL;LUX;LG-9474;27/02/2019;0,8767;11 131,00 EUR;64 PAX
TXL;LUX;LG-9474;28/02/2019;0,5205;6 037,00 EUR;38 PAX
TXL;LUX;LG-9474;01/03/2019;0,5634;5 470,00 EUR;40 PAX
TXL;LUX;LG-9474;03/03/2019;0,6438;5 613,00 EUR;47 PAX
TXL;LUX;LG-9474;04/03/2019;0,6164;4 588,00 EUR;45 PAX
TXL;LUX;LG-9474;05/03/2019;0,6761;5 712,00 EUR;48 PAX
TXL;LUX;LG-9474;06/03/2019;0,5072;5 464,00 EUR;35 PAX
TXL;LUX;LG-9474;07/03/2019;0,9452;10 789,00 EUR;69 PAX
TXL;LUX;LG-9474;08/03/2019;0,7324;7 236,00 EUR;52 PAX
TXL;LUX;LG-9474;10/03/2019;0,9178;12 906,00 EUR;67 PAX
TXL;LUX;LG-9474;11/03/2019;0,4658;5 064,00 EUR;34 PAX
TXL;LUX;LG-9474;12/03/2019;0,2391;7 136,00 EUR;44 PAX
TXL;LUX;LG-9474;13/03/2019;0,4783;14 232,00 EUR;88 PAX
TXL;LUX;LG-9474;14/03/2019;1,0000;14 228,00 EUR;73 PAX
TXL;LUX;LG-9474;15/03/2019;0,5611;14 225,00 EUR;101 PAX
TXL;LUX;LG-9474;17/03/2019;0,9863;12 722,00 EUR;72 PAX
TXL;LUX;LG-9474;18/03/2019;0,2880;6 262,00 EUR;53 PAX
TXL;LUX;LG-9474;19/03/2019;0,9041;10 959,00 EUR;66 PAX
TXL;LUX;LG-9474;20/03/2019;0,5435;11 990,00 EUR;100 PAX
TXL;LUX;LG-9474;21/03/2019;0,9726;12 870,00 EUR;71 PAX
TXL;LUX;LG-9474;22/03/2019;1,0000;13 035,00 EUR;71 PAX
TXL;LUX;LG-9474;24/03/2019;0,8082;8 741,00 EUR;59 PAX
TXL;LUX;LG-9474;25/03/2019;0,8493;9 170,00 EUR;62 PAX
TXL;LUX;LG-9474;26/03/2019;0,8451;9 450,00 EUR;60 PAX
TXL;LUX;LG-9474;27/03/2019;1,0000;12 220,00 EUR;73 PAX
TXL;LUX;LG-9474;28/03/2019;0,8873;11 344,00 EUR;63 PAX
TXL;LUX;LG-9474;29/03/2019;0,8873;10 379,00 EUR;63 PAX
TXL;LUX;LG-9474;31/03/2019;0,6438;5 695,00 EUR;47 PAX
TXL;LUX;LG-9474;01/04/2019;0,6338;5 076,00 EUR;45 PAX
TXL;LUX;LG-9474;02/04/2019;0,5352;5 235,00 EUR;38 PAX
TXL;LUX;LG-9474;03/04/2019;0,5775;6 528,00 EUR;41 PAX
TXL;LUX;LG-9474;04/04/2019;0,5915;7 342,00 EUR;42 PAX
TXL;LUX;LG-9474;05/04/2019;0,5072;6 131,00 EUR;35 PAX
TXL;LUX;LG-9474;07/04/2019;0,6438;5 184,00 EUR;47 PAX
TXL;LUX;LG-9474;08/04/2019;0,6761;6 760,00 EUR;48 PAX
TXL;LUX;LG-9474;09/04/2019;0,7606;7 062,00 EUR;54 PAX
TXL;LUX;LG-9474;10/04/2019;0,4891;11 072,00 EUR;90 PAX
TXL;LUX;LG-9474;11/04/2019;0,6087;12 677,00 EUR;112 PAX
TXL;LUX;LG-9474;12/04/2019;0,9315;10 492,00 EUR;68 PAX
TXL;LUX;LG-9474;14/04/2019;0,8904;8 472,00 EUR;65 PAX
TXL;LUX;LG-9474;16/04/2019;0,7042;4 516,00 EUR;50 PAX
TXL;LUX;LG-9474;17/04/2019;0,8493;7 873,00 EUR;62 PAX
TXL;LUX;LG-9474;18/04/2019;0,9333;9 519,00 EUR;70 PAX
TXL;LUX;LG-9474;19/04/2019;0,8767;5 105,00 EUR;64 PAX
TXL;LUX;LG-9474;21/04/2019;0,9452;8 013,00 EUR;69 PAX
TXL;LUX;LG-9474;22/04/2019;1,0000;12 321,00 EUR;73 PAX
TXL;LUX;LG-9474;23/04/2019;0,7042;5 583,00 EUR;50 PAX
TXL;LUX;LG-9474;24/04/2019;0,2836;2 057,00 EUR;19 PAX
TXL;LUX;LG-9474;25/04/2019;0,7606;7 912,00 EUR;54 PAX
TXL;LUX;LG-9474;26/04/2019;0,7746;6 030,00 EUR;55 PAX
TXL;LUX;LG-9474;28/04/2019;0,6986;7 500,00 EUR;51 PAX
TXL;LUX;LG-9474;29/04/2019;0,5070;3 874,00 EUR;36 PAX
TXL;LUX;LG-9474;30/04/2019;0,7606;6 731,00 EUR;54 PAX
TXL;LUX;LG-9476;07/01/2017;0,8026;7 450,00 EUR;61 PAX
TXL;LUX;LG-9476;14/01/2017;0,5263;3 106,00 EUR;40 PAX
TXL;LUX;LG-9476;21/01/2017;0,3026;2 849,00 EUR;23 PAX
TXL;LUX;LG-9476;28/01/2017;0,4474;3 360,00 EUR;34 PAX
TXL;LUX;LG-9476;04/02/2017;0,3947;3 061,00 EUR;30 PAX
TXL;LUX;LG-9476;11/02/2017;0,5921;4 984,00 EUR;45 PAX
TXL;LUX;LG-9476;18/02/2017;0,5132;2 872,00 EUR;39 PAX
TXL;LUX;LG-9476;25/02/2017;0,6974;4 689,00 EUR;53 PAX
TXL;LUX;LG-9476;04/03/2017;0,7260;3 624,00 EUR;53 PAX
TXL;LUX;LG-9476;11/03/2017;0,7808;9 416,00 EUR;57 PAX
TXL;LUX;LG-9476;18/03/2017;0,3913;2 330,00 EUR;27 PAX
TXL;LUX;LG-9476;25/03/2017;0,5942;3 485,00 EUR;41 PAX
TXL;LUX;LG-9476;01/04/2017;0,4648;3 489,00 EUR;33 PAX
TXL;LUX;LG-9476;08/04/2017;0,7042;4 061,00 EUR;50 PAX
TXL;LUX;LG-9476;15/04/2017;0,6986;4 540,00 EUR;51 PAX
TXL;LUX;LG-9476;22/04/2017;0,6164;6 433,00 EUR;45 PAX
TXL;LUX;LG-9476;29/04/2017;0,7397;5 161,00 EUR;54 PAX
TXL;LUX;LG-9476;06/05/2017;0,3521;1 898,00 EUR;25 PAX
TXL;LUX;LG-9476;13/05/2017;0,8028;5 681,00 EUR;57 PAX
TXL;LUX;LG-9476;20/05/2017;0,7260;4 842,00 EUR;53 PAX
TXL;LUX;LG-9476;27/05/2017;0,9315;6 540,00 EUR;68 PAX
TXL;LUX;LG-9476;03/06/2017;0,8630;5 449,00 EUR;63 PAX
TXL;LUX;LG-9476;10/06/2017;0,5775;4 843,00 EUR;41 PAX
TXL;LUX;LG-9476;17/06/2017;0,8169;5 395,00 EUR;58 PAX
TXL;LUX;LG-9476;24/06/2017;0,9726;8 753,00 EUR;71 PAX
TXL;LUX;LG-9476;01/07/2017;0,5352;3 248,00 EUR;38 PAX
TXL;LUX;LG-9476;08/07/2017;0,7671;4 255,00 EUR;56 PAX
TXL;LUX;LG-9476;15/07/2017;0,8630;5 651,00 EUR;63 PAX
TXL;LUX;LG-9476;22/07/2017;0,7534;4 135,00 EUR;55 PAX
TXL;LUX;LG-9476;29/07/2017;0,8767;4 745,00 EUR;64 PAX
