;;;;;;;;;;;;;;;;; 2 317 792 ;;;; 18 771 ;;;
key;Departure Date;Flight Number;Day_of_week;Sum_ASK;Sum_RPK;Sum_Revenues;Load factor;Yield;RASK;Month;SEASON;leg;Percentile_RASK_target;type;uplift_population;New Revenue;Rev Upside;;New RPK;RPK Upside;PAX Upside;Stage Length;;
LG-3591_Mon_L;19/03/2018;LG-3591;Mon;68600;49000;3737;0,714285714;7,626530612;5,447521866;3;L;BCN;7,746355685;NONE;NO;;;;;;;980;;
LG-3591_Tue_L;20/03/2018;LG-3591;Tue;68600;41160;3175;0,6;7,713799806;4,628279883;3;L;BCN;5,603498542;NONE;NO;;;;;;;980;;
LG-3591_Wed_L;21/03/2018;LG-3591;Wed;68600;55860;4525;0,814285714;8,100608665;6,596209913;3;L;BCN;6,320699708;NONE;NO;;;;;;;980;;
LG-3591_Thu_L;22/03/2018;LG-3591;Thu;64680;60760;5441;0,939393939;8,954904542;8,412183055;3;L;BCN;6,791920664;NONE;NO;;;;;;;980;;
LG-3591_Fri_L;23/03/2018;LG-3591;Fri;68600;68600;7930;1;11,55976676;11,55976676;3;L;BCN;11,28644315;NONE;NO;;;;;;;980;;
LG-3591_Sun_L;25/03/2018;LG-3591;Sun;74480;69580;4731;0,934210526;6,799367634;6,352040816;3;L;BCN;6,352040816;NONE;NO;;;;;;;980;;
LG-3591_Mon_L;26/03/2018;LG-3591;Mon;74480;68600;5691;0,921052632;8,295918367;7,640977444;3;L;BCN;7,746355685;NONE;NO;;;;;;;980;;
LG-3591_Tue_L;27/03/2018;LG-3591;Tue;72520;72520;5367;1;7,400717044;7,400717044;3;L;BCN;5,603498542;NONE;NO;;;;;;;980;;
LG-3591_Wed_L;28/03/2018;LG-3591;Wed;74480;71540;5234;0,960526316;7,316186749;7,027389903;3;L;BCN;6,320699708;NONE;NO;;;;;;;980;;
LG-3591_Thu_L;29/03/2018;LG-3591;Thu;72520;71540;6667;0,986486486;9,319261951;9,193325979;3;L;BCN;6,791920664;NONE;NO;;;;;;;980;;
LG-3591_Fri_H;30/03/2018;LG-3591;Fri;74480;71540;11437;0,960526316;15,9868605;15,35580021;3;H;BCN;15,10427536;NONE;NO;;;;;;;980;;
LG-3591_Sat_H;31/03/2018;LG-3591;Sat;68600;67620;12592;0,985714286;18,62170955;18,35568513;3;H;BCN;12,55102041;NONE;NO;;;;;;;980;;
LG-3591_Sun_H;01/04/2018;LG-3591;Sun;68600;50960;8045;0,742857143;15,78689168;11,72740525;4;H;BCN;10,1388484;NONE;NO;;;;;;;980;;
LG-3591_Mon_H;02/04/2018;LG-3591;Mon;74480;73500;7638;0,986842105;10,39183673;10,25510204;4;H;BCN;9,987963911;NONE;NO;;;;;;;980;;
LG-3591_Tue_H;03/04/2018;LG-3591;Tue;74480;73500;7691;0,986842105;10,46394558;10,32626208;4;H;BCN;8,996264353;NONE;NO;;;;;;;980;;
LG-3591_Wed_H;04/04/2018;LG-3591;Wed;74480;71540;8982;0,960526316;12,55521387;12,05961332;4;H;BCN;9,369169096;NONE;NO;;;;;;;980;;
LG-3591_Thu_H;05/04/2018;LG-3591;Thu;74480;72520;7746;0,973684211;10,6811914;10,40010741;4;H;BCN;11,69056812;NONE;NO;;;;;;;980;;
LG-3591_Fri_H;06/04/2018;LG-3591;Fri;72520;70560;6462;0,972972973;9,158163265;8,910645339;4;H;BCN;15,10427536;NONE;NO;;;;;;;980;;
LG-3591_Sat_H;07/04/2018;LG-3591;Sat;68600;61740;5449;0,9;8,825720764;7,943148688;4;H;BCN;12,55102041;NONE;NO;;;;;;;980;;
LG-3591_Sun_H;08/04/2018;LG-3591;Sun;60760;27440;2302;0,451612903;8,389212828;3,788676761;4;H;BCN;10,1388484;NONE;NO;;;;;;;980;;
LG-3591_Mon_H;09/04/2018;LG-3591;Mon;74480;56840;5946;0,763157895;10,460943;7,983351235;4;H;BCN;9,987963911;NONE;NO;;;;;;;980;;
LG-3591_Tue_H;10/04/2018;LG-3591;Tue;74480;64680;4172;0,868421053;6,45021645;5,601503759;4;H;BCN;8,996264353;NONE;NO;;;;;;;980;;
LG-3591_Wed_H;11/04/2018;LG-3591;Wed;68600;58800;3560;0,857142857;6,054421769;5,189504373;4;H;BCN;9,369169096;NONE;NO;;;;;;;980;;
LG-3591_Thu_H;12/04/2018;LG-3591;Thu;68600;41160;4786;0,6;11,62779397;6,976676385;4;H;BCN;11,69056812;NONE;NO;;;;;;;980;;
LG-3591_Fri_H;13/04/2018;LG-3591;Fri;68600;61740;7676;0,9;12,43278264;11,18950437;4;H;BCN;15,10427536;NONE;NO;;;;;;;980;;
LG-3591_Sat_H;14/04/2018;LG-3591;Sat;74480;45080;5147;0,605263158;11,41748004;6,910580021;4;H;BCN;12,55102041;NONE;NO;;;;;;;980;;
LG-3591_Sun_H;15/04/2018;LG-3591;Sun;68600;54880;2972;0,8;5,415451895;4,332361516;4;H;BCN;10,1388484;NONE;NO;;;;;;;980;;
LG-3591_Mon_H;16/04/2018;LG-3591;Mon;72520;65660;5940;0,905405405;9,046603716;8,190843905;4;H;BCN;9,987963911;NONE;NO;;;;;;;980;;
LG-3591_Tue_H;17/04/2018;LG-3591;Tue;68600;44100;2930;0,642857143;6,64399093;4,271137026;4;H;BCN;8,996264353;NONE;NO;;;;;;;980;;
LG-3591_Wed_H;18/04/2018;LG-3591;Wed;72520;62720;4763;0,864864865;7,594068878;6,567843354;4;H;BCN;9,369169096;NONE;NO;;;;;;;980;;
LG-3591_Thu_H;19/04/2018;LG-3591;Thu;68600;56840;6252;0,828571429;10,99929627;9,113702624;4;H;BCN;11,69056812;NONE;NO;;;;;;;980;;
LG-3591_Fri_H;20/04/2018;LG-3591;Fri;68600;65660;9048;0,957142857;13,7800792;13,18950437;4;H;BCN;15,10427536;NONE;NO;;;;;;;980;;
LG-3591_Sat_H;21/04/2018;LG-3591;Sat;68600;62720;6731;0,914285714;10,73182398;9,811953353;4;H;BCN;12,55102041;NONE;NO;;;;;;;980;;
LG-3591_Sun_H;22/04/2018;LG-3591;Sun;68600;66640;6592;0,971428571;9,891956783;9,609329446;4;H;BCN;10,1388484;NONE;NO;;;;;;;980;;
LG-3591_Mon_H;23/04/2018;LG-3591;Mon;68600;66640;6379;0,971428571;9,572328932;9,298833819;4;H;BCN;9,987963911;NONE;NO;;;;;;;980;;
LG-3591_Tue_H;24/04/2018;LG-3591;Tue;68600;54880;5294;0,8;9,646501458;7,717201166;4;H;BCN;8,996264353;NONE;NO;;;;;;;980;;
LG-3591_Wed_H;25/04/2018;LG-3591;Wed;72520;68600;5372;0,945945946;7,83090379;7,407611693;4;H;BCN;9,369169096;NONE;NO;;;;;;;980;;
LG-3591_Thu_H;26/04/2018;LG-3591;Thu;74480;74480;8704;1;11,68635875;11,68635875;4;H;BCN;11,69056812;NONE;NO;;;;;;;980;;
LG-3591_Fri_H;27/04/2018;LG-3591;Fri;74480;74480;12090;1;16,23254565;16,23254565;4;H;BCN;15,10427536;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;01/04/2017;LG-3592;Sat;68600;44100;3332;0,642857143;7,555555556;4,857142857;4;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;03/04/2017;LG-3592;Mon;68600;66640;7644;0,971428571;11,47058824;11,14285714;4;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Tue_H;04/04/2017;LG-3592;Tue;64680;43120;2798;0,666666667;6,488868275;4,325912183;4;H;BCN;9,589677621;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;05/04/2017;LG-3592;Wed;68600;42140;3600;0,614285714;8,542952065;5,247813411;4;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;06/04/2017;LG-3592;Thu;68600;68600;6525;1;9,511661808;9,511661808;4;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;07/04/2017;LG-3592;Fri;68600;63700;5529;0,928571429;8,679748823;8,059766764;4;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;08/04/2017;LG-3592;Sat;68600;58800;4709;0,857142857;8,008503401;6,864431487;4;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;10/04/2017;LG-3592;Mon;68600;45080;3704;0,657142857;8,216503993;5,39941691;4;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;12/04/2017;LG-3592;Wed;64680;59780;4335;0,924242424;7,25158916;6,702226345;4;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;13/04/2017;LG-3592;Thu;68600;66640;6249;0,971428571;9,3772509;9,109329446;4;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;14/04/2017;LG-3592;Fri;68600;63700;6678;0,928571429;10,48351648;9,734693878;4;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;15/04/2017;LG-3592;Sat;72520;69580;9485;0,959459459;13,63179074;13,07915058;4;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;17/04/2017;LG-3592;Mon;72520;72520;14118;1;19,46773304;19,46773304;4;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Tue_H;18/04/2017;LG-3592;Tue;74480;74480;7894;1;10,59881847;10,59881847;4;H;BCN;9,589677621;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;19/04/2017;LG-3592;Wed;74480;74480;8676;1;11,64876477;11,64876477;4;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;20/04/2017;LG-3592;Thu;74480;72520;6900;0,973684211;9,514616657;9,264232009;4;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;21/04/2017;LG-3592;Fri;68600;68600;7053;1;10,28134111;10,28134111;4;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;22/04/2017;LG-3592;Sat;68600;70560;11080;1;15,70294785;15,70294785;4;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;24/04/2017;LG-3592;Mon;68600;66640;7714;0,971428571;11,57563025;11,24489796;4;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Tue_H;25/04/2017;LG-3592;Tue;68600;66640;6012;0,971428571;9,021608643;8,763848397;4;H;BCN;9,589677621;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;26/04/2017;LG-3592;Wed;64680;41160;3570;0,636363636;8,673469388;5,519480519;4;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;27/04/2017;LG-3592;Thu;68600;61740;4923;0,9;7,973760933;7,17638484;4;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;28/04/2017;LG-3592;Fri;64680;64680;8012;1;12,38713667;12,38713667;4;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;29/04/2017;LG-3592;Sat;72520;61740;7507;0,851351351;12,1590541;10,35162714;4;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;01/05/2017;LG-3592;Mon;68600;65660;11619;0,957142857;17,69570515;16,93731778;5;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Tue_H;02/05/2017;LG-3592;Tue;68600;68600;6744;1;9,83090379;9,83090379;5;H;BCN;9,589677621;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;03/05/2017;LG-3592;Wed;68600;59780;4902;0,871428571;8,200066912;7,145772595;5;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;05/05/2017;LG-3592;Fri;68600;62720;6037;0,914285714;9,625318878;8,800291545;5;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;06/05/2017;LG-3592;Sat;68600;63700;5186;0,928571429;8,141287284;7,559766764;5;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;08/05/2017;LG-3592;Mon;72520;69580;7746;0,959459459;11,13250934;10,6811914;5;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Tue_H;09/05/2017;LG-3592;Tue;68600;67620;5526;0,985714286;8,172138421;8,055393586;5;H;BCN;9,589677621;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;10/05/2017;LG-3592;Wed;64680;48020;3778;0,742424242;7,867555185;5,841063698;5;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;11/05/2017;LG-3592;Thu;72520;69580;6228;0,959459459;8,950847945;8,587975731;5;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;12/05/2017;LG-3592;Fri;68600;60760;4808;0,885714286;7,913100724;7,008746356;5;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;13/05/2017;LG-3592;Sat;68600;49000;4285;0,714285714;8,744897959;6,246355685;5;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;15/05/2017;LG-3592;Mon;64680;64680;7995;1;12,36085343;12,36085343;5;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Tue_H;16/05/2017;LG-3592;Tue;72520;67620;5610;0,932432432;8,296362023;7,735797022;5;H;BCN;9,589677621;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;17/05/2017;LG-3592;Wed;68600;57820;4985;0,842857143;8,621584227;7,266763848;5;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;18/05/2017;LG-3592;Thu;64680;38220;3521;0,590909091;9,212454212;5,443722944;5;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;19/05/2017;LG-3592;Fri;64680;44100;3844;0,681818182;8,716553288;5,943104515;5;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;20/05/2017;LG-3592;Sat;68600;55860;4428;0,814285714;7,926960258;6,454810496;5;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;22/05/2017;LG-3592;Mon;68600;56840;6879;0,828571429;12,10239268;10,02769679;5;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;24/05/2017;LG-3592;Wed;68600;54880;5537;0,8;10,08928571;8,071428571;5;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;25/05/2017;LG-3592;Thu;72520;66640;6435;0,918918919;9,656362545;8,873414231;5;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;26/05/2017;LG-3592;Fri;68600;68600;6917;1;10,08309038;10,08309038;5;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
LG-3592_Sat_H;27/05/2017;LG-3592;Sat;68600;65660;8818;0,957142857;13,42978983;12,85422741;5;H;BCN;11,16243795;NONE;NO;;;;;;;980;;
LG-3592_Mon_H;29/05/2017;LG-3592;Mon;68600;67620;7628;0,985714286;11,28068619;11,11953353;5;H;BCN;12,34418092;NONE;NO;;;;;;;980;;
LG-3592_Tue_H;30/05/2017;LG-3592;Tue;72520;68600;6486;0,945945946;9,454810496;8,943739658;5;H;BCN;9,589677621;NONE;NO;;;;;;;980;;
LG-3592_Wed_H;31/05/2017;LG-3592;Wed;68600;61740;4739;0,9;7,675736961;6,908163265;5;H;BCN;9,407596372;NONE;NO;;;;;;;980;;
LG-3592_Thu_H;01/06/2017;LG-3592;Thu;64680;47040;4385;0,727272727;9,321853741;6,779529994;6;H;BCN;9,264232009;NONE;NO;;;;;;;980;;
LG-3592_Fri_H;02/06/2017;LG-3592;Fri;68600;53900;3948;0,785714286;7,324675325;5,755102041;6;H;BCN;10,31304665;NONE;NO;;;;;;;980;;
