Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-TXL,2019-05-22,9472,08:55,I,May,Wednesday,0.0,18.7038295181721,-23.0,0.0003995987964426906
LUX-TXL,2019-05-22,9472,09:50,I,May,Wednesday,0.9999999999589133,-32.39719826448039,-50.0,3.7048142331741474e-13
LUX-TXL,2019-05-22,9473,18:35,O,May,Wednesday,0.0,13.886448060139184,-25.0,0.00011967911028631928
LUX-TXL,2019-05-22,9474,20:10,I,May,Wednesday,0.9999999999589133,-32.4,-50.0,1.3589129821411916e-13
LUX-TXL,2019-05-22,9474,20:45,I,May,Wednesday,0.0,25.83481318278379,-4.0,0.5079799081698633
LUX-TXL,2019-05-23,9471,06:45,O,May,Thursday,0.0,17.824534642687965,-16.0,0.015795639138340034
LUX-TXL,2019-05-23,9472,08:55,I,May,Thursday,0.02951982474083908,6.88777408981381,-32.0,1.4079905418240557e-06
LUX-TXL,2019-05-23,9473,18:35,O,May,Thursday,0.04451247439591584,7.843418185000509,-28.0,2.2789407397860728e-05
LUX-TXL,2019-05-23,9474,20:45,I,May,Thursday,0.0,21.916244848661464,-15.0,0.034972336565801454
LUX-TXL,2019-05-24,9471,06:45,O,May,Friday,0.8870867390845076,-1.3999999999999986,-19.0,0.004576668471874656
LUX-TXL,2019-05-24,9472,08:55,I,May,Friday,0.9931367480599587,-8.154790653342722,-25.0,0.00018746961768711934
LUX-TXL,2019-05-24,9473,18:35,O,May,Friday,0.9193799198867643,-2.3999999999999986,-20.0,0.0028395733222130737
LUX-TXL,2019-05-24,9474,20:10,I,May,Friday,0.9999999993759174,-30.4,-48.0,4.1068259903909166e-12
LUX-TXL,2019-05-24,9474,20:45,I,May,Friday,0.9896900387012924,-7.193051149307678,-24.0,0.00024161004485956372
LUX-TXL,2019-05-25,9475,11:10,O,May,Saturday,0.9999999756397709,-25.5,-47.0,1.856126363719568e-11
LUX-TXL,2019-05-25,9475,11:15,O,May,Saturday,0.09104485477996743,10.457199483036767,-7.0,0.3371724691278353
LUX-TXL,2019-05-25,9476,13:25,I,May,Saturday,0.0,16.722682721943976,-23.0,0.0006833596155447763
LUX-TXL,2019-05-26,9451,16:40,O,May,Sunday,0.9999960497332151,-21.4,-38.0,5.192652707819434e-08
LUX-TXL,2019-05-26,9452,18:50,I,May,Sunday,0.9986841003067574,-12.399999999999999,-29.0,2.663538310965219e-05
LUX-TXL,2019-05-26,9473,18:50,O,May,Sunday,0.9182851003007911,-2.1598880961701425,-19.0,0.005510836858963364
LUX-TXL,2019-05-26,9474,20:40,I,May,Sunday,0.9999998427701688,-22.99999999999998,-47.0,3.07550651612587e-11
LUX-TXL,2019-05-26,9474,21:00,I,May,Sunday,0.9977629752824425,-11.24777406283097,-23.0,0.0008643436025987938
LUX-TXL,2019-05-27,9471,06:45,O,May,Monday,0.9625959364600365,-5.1420921263803265,-22.0,0.0018907048270173643
LUX-TXL,2019-05-27,9471,06:55,O,May,Monday,0.999999907081564,-26.4,-42.0,2.4225473849170953e-09
LUX-TXL,2019-05-27,9472,08:55,I,May,Monday,0.9749867654738918,-6.139537105096927,-22.0,0.0014351981127610491
LUX-TXL,2019-05-27,9473,18:35,O,May,Monday,0.9999326057668324,-17.142092126380327,-33.0,2.091471464127359e-06
LUX-TXL,2019-05-27,9473,18:50,O,May,Monday,0.999988786149237,-16.964788732394354,-45.0,2.728507420002302e-10
LUX-TXL,2019-05-27,9474,20:45,I,May,Monday,0.9871634611481436,-7.99968376792863,-25.0,0.00041339933770545567
LUX-TXL,2019-05-28,9471,06:45,O,May,Tuesday,0.5559674923784628,3.8658424042012385,-12.0,0.08210448786304059
LUX-TXL,2019-05-28,9471,06:55,O,May,Tuesday,0.9999999535994831,-27.4,-45.0,9.057632421871631e-10
LUX-TXL,2019-05-28,9472,08:55,I,May,Tuesday,0.997716117077179,-11.110679635424411,-27.0,0.00010782295852418411
LUX-TXL,2019-05-28,9473,18:35,O,May,Tuesday,0.9645374185945522,-5.123001996258289,-21.0,0.0025091072183243135
